NTD ID,Agency Name,Year,Reporter Type,Mode,Passenger Paid Fares,Organization Paid Fares,Total Fares
60103,"Fort Bend County, Texas",2019,Full,MB,6284.0,0.0,6284.0
60107,"Texoma Area Paratransit System, Inc",2019,Full,DR,57410.0,0.0,57410.0
60111,Rio Metro Regional Transit District,2019,Full,CB,25823.0,0.0,25823.0
60111,Rio Metro Regional Transit District,2019,Full,CR,1942774.0,0.0,1942774.0
60111,Rio Metro Regional Transit District,2019,Full,DR,36841.0,0.0,36841.0
60111,Rio Metro Regional Transit District,2019,Full,MB,5050.0,0.0,5050.0
60114,STAR Transit,2019,Full,DR,122573.0,0.0,122573.0
60114,STAR Transit,2019,Full,MB,42124.0,0.0,42124.0
60127,Plaquemines Parish Government,2019,Full,DR,0.0,0.0,0.0
60127,Plaquemines Parish Government,2019,Full,FB,297726.0,0.0,297726.0
60130,Alamo Area Council of Governments,2019,Full,DR,271221.0,0.0,271221.0
60133,McKinney Avenue Transit Authority,2019,Full,SR,52318.0,0.0,52318.0
60134,The Woodlands Township,2019,Full,CB,3557472.0,0.0,3557472.0
60134,The Woodlands Township,2019,Full,MB,0.0,0.0,0.0
60269,Texas State University,2019,Full,MB,0.0,0.0,0.0
60270,City of McKinney,2019,Separate,DR,3245.0,0.0,3245.0
60270,City of McKinney,2019,Separate,DT,37051.0,0.0,37051.0
60271,Tangipahoa Parish Council,2019,Separate,MB,5735.0,0.0,5735.0
66339,New Mexico Department of Transportation,2019,Full,VP,415766.0,0.0,415766.0
7,Lane Transit District,2019,Full,DR,305495.0,66640.0,372135.0
7,Lane Transit District,2019,Full,DT,0.0,0.0,0.0
7,Lane Transit District,2019,Full,MB,2649788.0,1660044.0,4309832.0
7,Lane Transit District,2019,Full,RB,1912828.0,855822.0,2768650.0
7,Lane Transit District,2019,Full,VP,186564.0,0.0,186564.0
70001,City of Lincoln,2019,Full,DR,14781.0,0.0,14781.0
70001,City of Lincoln,2019,Full,DT,99078.0,0.0,99078.0
70001,City of Lincoln,2019,Full,MB,2684688.0,98709.0,2783397.0
70002,Transit Authority of Omaha,2019,Full,DR,241499.0,0.0,241499.0
70002,Transit Authority of Omaha,2019,Full,MB,4004757.0,0.0,4004757.0
70003,City of Springfield,2019,Full,DR,32748.0,0.0,32748.0
70003,City of Springfield,2019,Full,MB,882886.0,0.0,882886.0
70005,Kansas City Area Transportation Authority,2019,Full,DR,562093.0,0.0,562093.0
70005,Kansas City Area Transportation Authority,2019,Full,DT,648230.0,0.0,648230.0
70005,Kansas City Area Transportation Authority,2019,Full,MB,7138371.0,0.0,7138371.0
70005,Kansas City Area Transportation Authority,2019,Full,RB,496644.0,0.0,496644.0
70005,Kansas City Area Transportation Authority,2019,Full,VP,184560.0,0.0,184560.0
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,2019,Full,DR,1536819.0,605802.0,2142621.0
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,2019,Full,LR,13845771.0,0.0,13845771.0
70006,Bi-State Development Agency of the Missouri-Illinois Metropolitan District,2019,Full,MB,24549467.0,0.0,24549467.0
70008,City of Cedar Rapids,2019,Full,DR,330340.0,0.0,330340.0
70008,City of Cedar Rapids,2019,Full,MB,870871.0,0.0,870871.0
70010,Des Moines Area Regional Transit Authority,2019,Full,DR,108193.0,905045.0,1013238.0
70010,Des Moines Area Regional Transit Authority,2019,Full,DT,4298.0,0.0,4298.0
70010,Des Moines Area Regional Transit Authority,2019,Full,MB,2084390.0,2746320.0,4830710.0
70010,Des Moines Area Regional Transit Authority,2019,Full,VP,751719.0,58373.0,810092.0
70012,City of Sioux City,2019,Full,DR,159714.0,0.0,159714.0
70012,City of Sioux City,2019,Full,MB,675803.0,0.0,675803.0
70014,Topeka Metropolitan Transit Authority,2019,Full,DR,87214.0,0.0,87214.0
70014,Topeka Metropolitan Transit Authority,2019,Full,DT,90116.0,0.0,90116.0
70014,Topeka Metropolitan Transit Authority,2019,Full,MB,910497.0,0.0,910497.0
70015,City of Wichita ,2019,Full,DR,260563.0,0.0,260563.0
70015,City of Wichita ,2019,Full,MB,1715983.0,0.0,1715983.0
70016,City of Columbia,2019,Full,DR,90394.0,66099.0,156493.0
70016,City of Columbia,2019,Full,MB,145109.0,1247925.0,1393034.0
70018,City of Iowa City,2019,Full,DR,183102.0,0.0,183102.0
70018,City of Iowa City,2019,Full,MB,1258128.0,0.0,1258128.0
70019,University of Iowa,2019,Full,DR,0.0,0.0,0.0
70019,University of Iowa,2019,Full,MB,0.0,0.0,0.0
70030,City of Coralville,2019,Full,DR,22832.0,0.0,22832.0
70030,City of Coralville,2019,Full,MB,165867.0,229284.0,395151.0
70035,Johnson County Kansas,2019,Full,CB,144198.0,0.0,144198.0
70035,Johnson County Kansas,2019,Full,DR,162367.0,0.0,162367.0
70035,Johnson County Kansas,2019,Full,DT,266824.0,0.0,266824.0
70035,Johnson County Kansas,2019,Full,MB,435867.0,0.0,435867.0
70041,Ames Transit Agency,2019,Full,DR,14590.0,0.0,14590.0
70041,Ames Transit Agency,2019,Full,MB,4657646.0,0.0,4657646.0
70044,University of Kansas,2019,Full,MB,3455946.0,0.0,3455946.0
70048,City of Lawrence,2019,Full,DR,145191.0,0.0,145191.0
70048,City of Lawrence,2019,Full,MB,294781.0,0.0,294781.0
70049,River Bend Transit,2019,Full,DR,113627.0,742318.0,855945.0
70049,River Bend Transit,2019,Full,MB,2600.0,0.0,2600.0
70271,"Kansas City, City of Missouri",2019,Full,SR,0.0,0.0,0.0
8,Tri-County Metropolitan Transportation District of Oregon,2019,Full,DR,1131812.0,7156353.0,8288165.0
8,Tri-County Metropolitan Transportation District of Oregon,2019,Full,DT,143181.0,905319.0,1048500.0
8,Tri-County Metropolitan Transportation District of Oregon,2019,Full,LR,35109521.0,10524558.0,45634079.0
8,Tri-County Metropolitan Transportation District of Oregon,2019,Full,MB,45869969.0,13750163.0,59620132.0
8,Tri-County Metropolitan Transportation District of Oregon,2019,Full,SR,0.0,0.0,0.0
8,Tri-County Metropolitan Transportation District of Oregon,2019,Full,YR,233262.0,69923.0,303185.0
80001,Utah Transit Authority,2019,Full,CB,232244.0,289970.0,522214.0
80001,Utah Transit Authority,2019,Full,CR,4355624.0,2728995.0,7084619.0
80001,Utah Transit Authority,2019,Full,DR,193024.0,156777.0,349801.0
80001,Utah Transit Authority,2019,Full,LR,8615988.0,9014141.0,17630129.0
80001,Utah Transit Authority,2019,Full,MB,8346657.0,10642164.0,18988821.0
80001,Utah Transit Authority,2019,Full,VP,2867366.0,1060533.0,3927899.0
80002,Su Tran LLC dba: Sioux Area Metro,2019,Full,DR,208220.0,32060.0,240280.0
80002,Su Tran LLC dba: Sioux Area Metro,2019,Full,MB,431576.0,0.0,431576.0
80003,City of Fargo,2019,Full,DR,159726.0,0.0,159726.0
80003,City of Fargo,2019,Full,MB,560802.0,132650.0,693452.0
80004,City of Billings,2019,Full,DR,234442.0,0.0,234442.0
80004,City of Billings,2019,Full,MB,369856.0,0.0,369856.0
80005,City of Colorado Springs,2019,Full,DR,370039.0,0.0,370039.0
80005,City of Colorado Springs,2019,Full,DT,21984.0,0.0,21984.0
80005,City of Colorado Springs,2019,Full,MB,2698295.0,165780.0,2864075.0
80005,City of Colorado Springs,2019,Full,VP,319039.0,0.0,319039.0
80006,Denver Regional Transportation District,2019,Full,CR,21155835.0,11827393.0,32983228.0
80006,Denver Regional Transportation District,2019,Full,DR,4187844.0,341478.0,4529322.0
80006,Denver Regional Transportation District,2019,Full,LR,24605972.0,13756228.0,38362200.0
80006,Denver Regional Transportation District,2019,Full,MB,50360363.0,28154491.0,78514854.0
80007,City of Pueblo,2019,Full,DR,56605.0,50376.0,106981.0
80007,City of Pueblo,2019,Full,MB,163231.0,371785.0,535016.0
80008,Cities Area Transit,2019,Full,DR,197460.0,0.0,197460.0
80008,Cities Area Transit,2019,Full,MB,156711.0,0.0,156711.0
80009,Missoula Urban Transportation District,2019,Full,DR,0.0,0.0,0.0
80009,Missoula Urban Transportation District,2019,Full,MB,0.0,0.0,0.0
80011,City of Fort Collins,2019,Full,DR,0.0,19915.0,19915.0
80011,City of Fort Collins,2019,Full,DT,73550.0,0.0,73550.0
80011,City of Fort Collins,2019,Full,MB,251209.0,1507582.0,1758791.0
80011,City of Fort Collins,2019,Full,RB,120924.0,725702.0,846626.0
80012,Great Falls Transit District,2019,Full,DR,84571.0,0.0,84571.0
80012,Great Falls Transit District,2019,Full,MB,202725.0,0.0,202725.0
80025,"City of Loveland, Colorado",2019,Full,DT,17256.0,2296.0,19552.0
80025,"City of Loveland, Colorado",2019,Full,MB,75595.0,3048.0,78643.0
80028,Cache Valley Transit District,2019,Full,DR,0.0,0.0,0.0
80028,Cache Valley Transit District,2019,Full,MB,0.0,0.0,0.0
80106,North Front Range Transportation and Air Quality Planning Council,2019,Full,VP,365880.0,88271.0,454151.0
80107,University of Montana,2019,Full,MB,0.0,0.0,0.0
80109,Enterprise - Denver,2019,Full,VP,777943.0,0.0,777943.0
90001,Regional Transportation Commission of Washoe County,2019,Full,CB,65762.0,0.0,65762.0
90001,Regional Transportation Commission of Washoe County,2019,Full,DR,394485.0,0.0,394485.0
90001,Regional Transportation Commission of Washoe County,2019,Full,DT,28941.0,0.0,28941.0
90001,Regional Transportation Commission of Washoe County,2019,Full,MB,5042285.0,0.0,5042285.0
90001,Regional Transportation Commission of Washoe County,2019,Full,VP,1564797.0,0.0,1564797.0
90002,City and County of Honolulu,2019,Full,DR,1887638.0,0.0,1887638.0
90002,City and County of Honolulu,2019,Full,DT,274740.0,0.0,274740.0
90002,City and County of Honolulu,2019,Full,MB,54693193.0,0.0,54693193.0
90002,City and County of Honolulu,2019,Full,VP,530332.0,0.0,530332.0
90003,San Francisco Bay Area Rapid Transit District,2019,Full,DR,857856.0,0.0,857856.0
90003,San Francisco Bay Area Rapid Transit District,2019,Full,HR,469865645.0,0.0,469865645.0
90003,San Francisco Bay Area Rapid Transit District,2019,Full,MB,5631.0,0.0,5631.0
90003,San Francisco Bay Area Rapid Transit District,2019,Full,MG,5038104.0,0.0,5038104.0
90003,San Francisco Bay Area Rapid Transit District,2019,Full,YR,6876763.0,0.0,6876763.0
90004,Golden Empire Transit District,2019,Full,DR,128051.0,47136.0,175187.0
90004,Golden Empire Transit District,2019,Full,MB,3394086.0,940589.0,4334675.0
90006,Santa Cruz Metropolitan Transit District,2019,Full,CB,1549496.0,0.0,1549496.0
90006,Santa Cruz Metropolitan Transit District,2019,Full,DR,285841.0,0.0,285841.0
90006,Santa Cruz Metropolitan Transit District,2019,Full,MB,2570705.0,5306490.0,7877195.0
90007,City of Modesto ,2019,Full,DR,237391.0,0.0,237391.0
90007,City of Modesto ,2019,Full,DT,9852.0,0.0,9852.0
90007,City of Modesto ,2019,Full,MB,2331343.0,100000.0,2431343.0
90008,City of Santa Monica,2019,Full,DR,3181.0,0.0,3181.0
90008,City of Santa Monica,2019,Full,DT,13862.0,0.0,13862.0
90008,City of Santa Monica,2019,Full,MB,8127266.0,3286502.0,11413768.0
90009,San Mateo County Transit District,2019,Full,DR,593746.0,0.0,593746.0
90009,San Mateo County Transit District,2019,Full,DT,300296.0,0.0,300296.0
90009,San Mateo County Transit District,2019,Full,MB,14685349.0,0.0,14685349.0
90010,City of Torrance,2019,Full,DT,96052.0,0.0,96052.0
90010,City of Torrance,2019,Full,MB,2432212.0,0.0,2432212.0
90012,San Joaquin Regional Transit District,2019,Full,CB,789421.0,0.0,789421.0
90012,San Joaquin Regional Transit District,2019,Full,DR,34224.0,0.0,34224.0
90012,San Joaquin Regional Transit District,2019,Full,DT,223639.0,0.0,223639.0
90012,San Joaquin Regional Transit District,2019,Full,MB,2066860.0,0.0,2066860.0
90013,Santa Clara Valley Transportation Authority,2019,Full,DR,1888493.0,0.0,1888493.0
90013,Santa Clara Valley Transportation Authority,2019,Full,DT,399397.0,0.0,399397.0
90013,Santa Clara Valley Transportation Authority,2019,Full,LR,8872457.0,0.0,8872457.0
90013,Santa Clara Valley Transportation Authority,2019,Full,MB,26900523.0,68654.0,26969177.0
90014,Alameda-Contra Costa Transit District,2019,Full,CB,7072111.0,0.0,7072111.0
90014,Alameda-Contra Costa Transit District,2019,Full,DR,2808739.0,0.0,2808739.0
90014,Alameda-Contra Costa Transit District,2019,Full,MB,63102898.0,0.0,63102898.0
90015,City and County of San Francisco,2019,Full,CC,24490634.0,0.0,24490634.0
90015,City and County of San Francisco,2019,Full,DR,1084238.0,0.0,1084238.0
90015,City and County of San Francisco,2019,Full,LR,39140481.0,113670.0,39254151.0
90015,City and County of San Francisco,2019,Full,MB,87093437.0,252933.0,87346370.0
90015,City and County of San Francisco,2019,Full,SR,5805956.0,16861.0,5822817.0
90015,City and County of San Francisco,2019,Full,TB,38709875.0,112420.0,38822295.0
90016,"Golden Gate Bridge, Highway and Transportation District",2019,Full,DR,150954.0,0.0,150954.0
90016,"Golden Gate Bridge, Highway and Transportation District",2019,Full,FB,20212652.0,100.0,20212752.0
90016,"Golden Gate Bridge, Highway and Transportation District",2019,Full,MB,15583408.0,71155.0,15654563.0
90017,City of Santa Rosa,2019,Full,DR,104565.0,0.0,104565.0
90017,City of Santa Rosa,2019,Full,MB,1150383.0,288356.0,1438739.0
90019,Sacramento Regional Transit District,2019,Full,DR,1128070.0,51887.0,1179957.0
90019,Sacramento Regional Transit District,2019,Full,DT,166052.0,0.0,166052.0
90019,Sacramento Regional Transit District,2019,Full,LR,7037117.0,4998314.0,12035431.0
90019,Sacramento Regional Transit District,2019,Full,MB,7757836.0,5510226.0,13268062.0
90020,Santa Barbara Metropolitan Transit District,2019,Full,MB,3951960.0,3215138.0,7167098.0
90022,City of Norwalk ,2019,Full,DR,33876.0,0.0,33876.0
90022,City of Norwalk ,2019,Full,MB,1241155.0,5811.0,1246966.0
90023,Long Beach Transit,2019,Full,DR,63872.0,0.0,63872.0
90023,Long Beach Transit,2019,Full,MB,12173656.0,1616633.0,13790289.0
90024,City of La Mirada ,2019,Full,DR,35602.0,0.0,35602.0
90026,San Diego Metropolitan Transit System,2019,Full,CB,909053.0,263668.0,1172721.0
90026,San Diego Metropolitan Transit System,2019,Full,DR,1022238.0,1696319.0,2718557.0
90026,San Diego Metropolitan Transit System,2019,Full,DT,141646.0,136836.0,278482.0
90026,San Diego Metropolitan Transit System,2019,Full,LR,38199169.0,3806356.0,42005525.0
90026,San Diego Metropolitan Transit System,2019,Full,MB,37410232.0,8639649.0,46049881.0
90027,City of Fresno,2019,Full,DR,326496.0,0.0,326496.0
90027,City of Fresno,2019,Full,MB,6041657.0,364323.0,6405980.0
90029,Omnitrans,2019,Full,DR,130368.0,1212000.0,1342368.0
90029,Omnitrans,2019,Full,MB,9787586.0,2143435.0,11931021.0
90030,North County Transit District,2019,Full,CR,5394547.0,0.0,5394547.0
90030,North County Transit District,2019,Full,DR,716882.0,0.0,716882.0
90030,North County Transit District,2019,Full,MB,6721769.0,4244.0,6726013.0
90030,North County Transit District,2019,Full,YR,2688045.0,14020.0,2702065.0
90031,Riverside Transit Agency,2019,Full,CB,907122.0,0.0,907122.0
90031,Riverside Transit Agency,2019,Full,DR,1428510.0,0.0,1428510.0
90031,Riverside Transit Agency,2019,Full,DT,50540.0,0.0,50540.0
90031,Riverside Transit Agency,2019,Full,MB,8617711.0,0.0,8617711.0
90032,City of Phoenix Public Transit Department ,2019,Full,DR,893639.0,0.0,893639.0
90032,City of Phoenix Public Transit Department ,2019,Full,MB,27492333.0,0.0,27492333.0
90033,City of Tucson,2019,Full,DR,1129544.0,0.0,1129544.0
90033,City of Tucson,2019,Full,MB,11328406.0,0.0,11328406.0
90033,City of Tucson,2019,Full,SR,677079.0,0.0,677079.0
90034,City of Glendale ,2019,Full,DR,119091.0,22283.0,141374.0
90034,City of Glendale ,2019,Full,MB,0.0,0.0,0.0
90035,Gold Coast Transit District,2019,Full,DR,215382.0,148830.0,364212.0
90035,Gold Coast Transit District,2019,Full,MB,2415152.0,437468.0,2852620.0
90036,Orange County Transportation Authority,2019,Full,CB,293318.0,3087.0,296405.0
90036,Orange County Transportation Authority,2019,Full,DR,6835526.0,382362.0,7217888.0
90036,Orange County Transportation Authority,2019,Full,DT,501318.0,0.0,501318.0
90036,Orange County Transportation Authority,2019,Full,MB,37596843.0,3084309.0,40681152.0
90036,Orange County Transportation Authority,2019,Full,VP,6052956.0,0.0,6052956.0
90039,City of Culver City,2019,Full,DR,2749.0,0.0,2749.0
90039,City of Culver City,2019,Full,MB,2908934.0,0.0,2908934.0
90041,City of Montebello,2019,Full,DT,38079.0,0.0,38079.0
90041,City of Montebello,2019,Full,MB,3934508.0,0.0,3934508.0
90042,City of Gardena,2019,Full,DR,11364.0,0.0,11364.0
90042,City of Gardena,2019,Full,MB,2235072.0,0.0,2235072.0
90043,City of Commerce,2019,Full,DR,0.0,0.0,0.0
90043,City of Commerce,2019,Full,MB,0.0,0.0,0.0
90045,Regional Transportation Commission of Southern Nevada,2019,Full,DR,2834196.0,0.0,2834196.0
90045,Regional Transportation Commission of Southern Nevada,2019,Full,MB,64309550.0,0.0,64309550.0
90061,Yuba-Sutter Transit Authority,2019,Full,CB,345636.0,223410.0,569046.0
90061,Yuba-Sutter Transit Authority,2019,Full,DR,63803.0,106695.0,170498.0
90061,Yuba-Sutter Transit Authority,2019,Full,MB,285759.0,221031.0,506790.0
90062,Monterey-Salinas Transit,2019,Full,DR,309374.0,0.0,309374.0
90062,Monterey-Salinas Transit,2019,Full,MB,6776737.0,1629216.0,8405953.0
90078,Central Contra Costa Transit Authority,2019,Full,DR,532081.0,0.0,532081.0
90078,Central Contra Costa Transit Authority,2019,Full,MB,4332118.0,0.0,4332118.0
90079,SunLine Transit Agency,2019,Full,DR,329938.0,0.0,329938.0
90079,SunLine Transit Agency,2019,Full,MB,2536138.0,0.0,2536138.0
90079,SunLine Transit Agency,2019,Full,VP,164276.0,0.0,164276.0
90086,City of Riverside,2019,Full,DR,440478.0,0.0,440478.0
90087,City of Santa Maria,2019,Full,DR,23181.0,0.0,23181.0
90087,City of Santa Maria,2019,Full,MB,749447.0,0.0,749447.0
90088,Napa Valley Transportation Authority,2019,Full,CB,183421.0,0.0,183421.0
90088,Napa Valley Transportation Authority,2019,Full,DR,218588.0,65000.0,283588.0
90088,Napa Valley Transportation Authority,2019,Full,MB,674860.0,0.0,674860.0
90089,County of Sonoma ,2019,Full,DR,229443.0,0.0,229443.0
90089,County of Sonoma ,2019,Full,MB,1280891.0,294247.0,1575138.0
90090,Yolo County Transportation District,2019,Full,DR,50042.0,63488.0,113530.0
90090,Yolo County Transportation District,2019,Full,MB,2076234.0,12913.0,2089147.0
90091,City of Visalia  ,2019,Full,CB,135433.0,74805.0,210238.0
90091,City of Visalia  ,2019,Full,DR,7399.0,48430.0,55829.0
90091,City of Visalia  ,2019,Full,MB,1089094.0,225693.0,1314787.0
90092,"City of Fairfield, California",2019,Full,CB,1539183.0,0.0,1539183.0
90092,"City of Fairfield, California",2019,Full,DR,113337.0,0.0,113337.0
90092,"City of Fairfield, California",2019,Full,MB,603760.0,0.0,603760.0
90093,Redding Area Bus Authority,2019,Full,DR,150225.0,0.0,150225.0
90093,Redding Area Bus Authority,2019,Full,MB,544628.0,0.0,544628.0
90094,Metropolitan Transportation Commission,2019,Full,VP,1296241.0,0.0,1296241.0
90095,San Diego Association of Governments,2019,Full,VP,9834341.0,0.0,9834341.0
90119,City of Laguna Beach,2019,Full,MB,3528.0,23249.0,26777.0
90121,Antelope Valley Transit Authority,2019,Full,CB,2037036.0,33738.0,2070774.0
90121,Antelope Valley Transit Authority,2019,Full,DR,120312.0,0.0,120312.0
90121,Antelope Valley Transit Authority,2019,Full,MB,2399910.0,235580.0,2635490.0
90131,City of Scottsdale ,2019,Full,MB,0.0,0.0,0.0
90134,Peninsula Corridor Joint Powers Board,2019,Full,CR,102668114.0,0.0,102668114.0
90134,Peninsula Corridor Joint Powers Board,2019,Full,MB,0.0,0.0,0.0
90136,Regional Public Transportation Authority,2019,Full,DT,1617171.0,0.0,1617171.0
90136,Regional Public Transportation Authority,2019,Full,MB,9100598.0,3975.0,9104573.0
90136,Regional Public Transportation Authority,2019,Full,VP,3372077.0,0.0,3372077.0
