Agency,City,State,NTD ID,Reporter Type,Report Year,Primary UZA Population,Agency VOMS,Mode,TOS,Mode VOMS,Guideway,Stations,Administrative Buildings,Maintenance Buildings,Passenger Vehicles,Other Vehicles,Fare Collection Equipment,Communication & Information Systems,Other,Total
"Flight Line, Inc.",Salem,NH,11154,Reduced,2016,158377.0,2,CB,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Western-Washtenaw Area Value Express,Chelsea,MI,5R03-55322,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Towns County,Hiawassee					,GA,4R03-41033,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clintonville Transit Commission,Clintonville,WI,5R06-50409,Rural,2016,0.0,2,DT,PT,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City of Richland Center,Richland Center,WI,5R06-50229,Rural,2016,0.0,2,DT,PT,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tift Transit System,Tifton,GA,4R03-40940,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Turtle Mountain Band of Chippewa Indian,Belcourt,ND,88146,Reduced,2016,0.0,2,MB,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Powell County Public Transportation,Deer Lodge,MT,8R02-88218,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Heard County Transit,Franklin,GA,4R03-40908,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75304.0
City of Excelsior Springs,Excelsior Springs,MO,7R03-70162,Rural,2016,0.0,2,MB,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rawlins County,Atwood,KS,7R02-77076,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Town of Newburgh,Newburgh,NY,20143,Reduced,2016,423566.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City of Phillipsburg,Phillipsburg,KS,7R02-70191,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35384.0
Franklin County Medical Center,Preston,ID,0R01-00385,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skokomish Indian Tribe,Skokomish,WA,32,Reduced,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lumpkin County,Dahlonega,GA,4R03-41158,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41049.0
Garden County,Oshkosh,NE,7R04-77078,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Huntingburg Transit System,Huntingburg,IN,5R02-50354,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lincoln County Public Transportation,Lincoln,KS,7R02-70087,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hart County Public Transit,Hartwell,GA,4R03-41144,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City of Portales,Portales,NM,6R03-60253,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City of Rice Lake,Rice Lake,WI,5R06-50218,Rural,2016,0.0,2,DT,PT,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City of Dania Beach,Dania Beach,FL,40261,Reduced,2016,5502379.0,2,MB,PT,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Independence, Inc.",Lawrence,KS,7R02-70201,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37145.0
"West Yellowstone Foundation, Inc.",West Yellowstone,MT,8R02-80269,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bad River Band of Lake Superior Tribe of Chippewa,Odanah,WI,55282,Reduced,2016,0.0,2,MB,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pyramid Lake Paiute Tribe,Nixon,NV,99406,Reduced,2016,0.0,2,MB,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cambridge Memorial Hospital,Cambridge,NE,7R04-70194,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City of New Madrid,New Madrid,MO,7R03-70147,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City of Kingman,Kingman,KS,7R02-70266,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Angeles County Dept. of Public Works - Willowbrook Shuttle,Alhambra,CA,90278,Reduced,2016,12150996.0,2,MB,PT,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yavapai-Apache Nation,Camp Verde,AZ,99328,Reduced,2016,0.0,2,MB,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buchanan Dial-A-Ride,St. Joseph,MI,5R03-50243,Rural,2016,0.0,2,DR,PT,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192045.0
"Senior Citizens of Humboldt County, Inc",Winnemucca,NV,9R04-91023,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141209.0
City of Russell,Russell,KS,7R02-70241,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Can-Do Transportation,Rolla,ND,8R03-80261,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39495.0
Pottawatomie County,Westmoreland,KS,7R02-70122,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bay Mills Indian Community,Brimley,MI,50007,Reduced,2016,0.0,2,MB,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lincoln County,Ivanhoe,MN,5R04-50267,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68773.0
City of La Junta,La Junta,CO,8R01-80225,Rural,2016,0.0,2,MB,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sanborn County - Sanborn County Transit,Woonsocket,SD,8R04-80156,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Calhoun County Senior Citizens,Port Lavaca,TX,6R05-66277,Rural,2016,0.0,2,DR,PT,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City of Crawford,Crawford,NE,7R04-70247,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City of Bath,Bath,ME,1R03-10152,Rural,2016,0.0,2,MB,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City of Abilene,Abilene,KS,7R02-70080,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53962.0
"Soldier On, Inc.",Pittsfield,MA,10194,Reduced,2016,59124.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quinault Tribe of the Quinault Reservation,Taholah,WA,183,Reduced,2016,0.0,2,MB,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brunswick Transit Alternative,Brunswick,OH,50143,Full,2016,1780673.0,2,MB,DO,2,0.0,0.0,0.0,0.0,188823.0,0.0,0.0,0.0,0.0,188823.0
Dowagiac Dial-A--Ride,Dowagiac,MI,5R03-50494,Rural,2016,0.0,2,DR,PT,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129538.0
City of Mechanicville,Mechanicville,NY,20213,Reduced,2016,594962.0,2,MB,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City of Mauston,Mauston,WI,5R06-50513,Rural,2016,0.0,2,DT,PT,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morrill County Handi Bus,Bridgeport,NE,7R04-70203,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City of Houston,Houston,MO,7R03-70165,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Republic County Transportation,Belleville,KS,7R02-70196,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55065.0
Leech Lake Band of Ojibwe,Cass Lake,MN,55258,Reduced,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"The Looper Group, Inc.",St. Petersburg,FL,40258,Full,2016,2441770.0,2,MB,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grant County,Lancaster,WI,5R06-50286,Rural,2016,0.0,2,DT,PT,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City of Neligh,Neligh,NE,7R04-70125,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Osage County Council on Aging,Osage City,KS,7R02-70109,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City of Moorpark,Moorpark,CA,90227,Reduced,2016,214811.0,2,MB,PT,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921696.0
Taliaferro County Board of Commissioners,Crawfordville,GA,4R03-41046,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isle au Haut Boat Services,Stonington,ME,1R03-10167,Rural,2016,0.0,2,FB,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729989.0
Seneca Nation of Indians,Salamanca,NY,22929,Reduced,2016,0.0,2,MB,PT,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fulton County,Johnstown,NY,2R02-20964,Rural,2016,0.0,2,MB,PT,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wabaunsee County General Public Transportation,Alma,KS,7R02-70218,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rooks County Transportation Service,Plainville,KS,7R02-70088,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Union County Transit,Blairsville,GA,4R03-41145,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79083.0
Alpine County Local Transportation Commission,Markleeville,CA,9R02-91116,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fort Belknap Indian Community,Harlem,MT,88170,Reduced,2016,0.0,2,MB,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City of Tamarac,Taramac,FL,44932,Reduced,2016,5502379.0,2,MB,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Berrien County,Nashville,GA,4R03-41128,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39601.0
Baldwin County Transit,Milledgeville,GA,4R03-40931,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City of Woodlake,Woodlake,CA,9R02-91079,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Harlan Co. Public Transit,Alma,NE,7R04-70198,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City of Carthage,Carthage,MO,7R03-70152,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Siouxland Regional Transit System,Sioux City,IA,8R04-70129,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67389.0
Chase County,Cottonwood Falls,KS,7R02-70144,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City of Arcata,Arcata,CA,9R02-91018,Rural,2016,0.0,2,MB,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Telfair County Transit,McRae,GA,4R03-41099,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Licking Bridge Builders Senior Center,Licking ,MO,7R03-70099,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City of Ojai,Ojai,CA,9R02-91058,Rural,2016,0.0,2,MB,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65109.0
City of Wilson,Wilson,KS,7R02-70171,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City of Lauderdale Lakes,Lauderdale Lakes,FL,40250,Reduced,2016,5502379.0,2,MB,PT,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Twiggs County Transit,Jeffersonville,GA,4R03-41065,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35897.0
Kenmare Wheels & Meals,Kenmare,ND,8R03-80196,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Garfield County Council on Aging,Jordan,MT,8R02-80117,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hydaburg Cooperative Association,Hydaburg,AK,279,Reduced,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Social Circle Area Transit,Social Circle,GA,4R03-41155,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43620.0
Saunders County Transportation,Wahoo,NE,7R04-70253,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fullerton Area Senior Center,Fullerton,NE,7R04-70095,Rural,2016,0.0,2,DR,DO,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Murray County,Slayton,MN,5R04-50373,Rural,2016,0.0,2,DR,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46420.0
Shoshone County,Wallace,ID,0R01-00404,Rural,2016,0.0,2,MB,PT,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cedar Area Transportation Service,Cedar City ,UT,8R06-80248,Rural,2016,0.0,2,MB,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63636.0
City of Milton-Freewater,MiltonFreewater,OR,63,Reduced,2016,55805.0,2,DT,PT,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Federal Programs Municipality of Gurabo,Gurabo,PR,40123,Reduced,2016,2148346.0,2,DR,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City of Florence,Eugene,OR,0R02-00353,Rural,2016,0.0,2,DR,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East Windsor Township,East Windsor,NJ,20194,Reduced,2016,64037.0,2,MB,PT,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Southwestern MN Opportunity Council, Inc.",Worthington,MN,5R04-50471,Rural,2016,0.0,2,DR,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Murray County,Slayton,MN,5R04-50373,Rural,2016,0.0,2,MB,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18813.0
City of Escalon,Escalon,CA,9R02-91078,Rural,2016,0.0,2,MB,PT,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shoshone County,Wallace,ID,0R01-00404,Rural,2016,0.0,2,DR,PT,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Orocovis,Orocovis,PR,4R09-40958,Rural,2016,0.0,2,DR,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City of Florence,Eugene,OR,0R02-00353,Rural,2016,0.0,2,MB,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Southwestern MN Opportunity Council, Inc.",Worthington,MN,5R04-50471,Rural,2016,0.0,2,MB,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faribault County,Blue Earth,MN,5R04-50378,Rural,2016,0.0,2,DR,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54558.0
City of Escalon,Escalon,CA,9R02-91078,Rural,2016,0.0,2,DR,PT,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Senior Citizens of Kodiak, Inc.",Kodiak,AK,0R04-00340,Rural,2016,0.0,2,MB,PT,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Orocovis,Orocovis,PR,4R09-40958,Rural,2016,0.0,2,MB,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cedar Area Transportation Service,Cedar City ,UT,8R06-80248,Rural,2016,0.0,2,DR,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73000.0
City of Milton-Freewater,MiltonFreewater,OR,63,Reduced,2016,55805.0,2,MB,PT,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Faribault County,Blue Earth,MN,5R04-50378,Rural,2016,0.0,2,MB,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13300.0
Federal Programs Municipality of Gurabo,Gurabo,PR,40123,Reduced,2016,2148346.0,2,MB,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
East Windsor Township,East Windsor,NJ,20194,Reduced,2016,64037.0,2,MB,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Senior Citizens of Kodiak, Inc.",Kodiak,AK,0R04-00340,Rural,2016,0.0,2,DR,PT,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City of Moorpark,Moorpark,CA,90227,Reduced,2016,214811.0,2,DR,PT,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norton County Senior Citizens,Norton,KS,7R02-70084,Rural,2016,0.0,1,DR,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cheshire Council on Aging,Cheshire,MA,10195,Reduced,2016,59124.0,1,DR,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City of Shelby,Shelby,OH,50195,Reduced,2016,75250.0,1,DR,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seldovia Village Tribe,Seldovia,AK,199,Reduced,2016,0.0,1,FB,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City of Edgerton,Edgerton,WI,5R06-50391,Rural,2016,0.0,1,DT,PT,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lane County Transportation,Dighton,KS,7R02-70197,Rural,2016,0.0,1,DR,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thomas County,Colby,KS,7R02-70062,Rural,2016,0.0,1,DR,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Williamstown Council on Aging,Williamstown,MA,10188,Reduced,2016,59124.0,1,DR,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loup City,Loup City,NE,7R04-70192,Rural,2016,0.0,1,DR,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City of Nevada,Nevada,MO,7R03-70134,Rural,2016,0.0,1,DR,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brantley County,Nahunta,GA,4R03-44936,Rural,2016,0.0,1,DR,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38541.0
"Mission Hill Link, Inc.",Boston,MA,10182,Reduced,2016,4181019.0,1,MB,PT,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Los Angeles County Department of Public Works - Avocado Heights,Alhambra,CA,90270,Reduced,2016,12150996.0,1,MB,PT,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoisington Commission on Aging/City of Hoisington,Hoisington,KS,7R02-70115,Rural,2016,0.0,1,DR,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meeteetse Recreation District,Meeteetse,WY,8R05-80222,Rural,2016,0.0,1,DR,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41196.0
County of La Crosse,La Crosse,WI,5R06-50442,Rural,2016,0.0,1,DT,PT,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marsing Senior Center,Marsing,ID,0R01-00306,Rural,2016,0.0,1,DR,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City of Benkelman,Benkelman,NE,7R04-70244,Rural,2016,0.0,1,DR,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tetlin Village Council,Tok,AK,159,Reduced,2016,0.0,1,MB,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City of West Park,West Park,FL,40263,Reduced,2016,5502379.0,1,MB,PT,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City of Washington,WASHINGTON,IN,5R02-50302,Rural,2016,0.0,1,MB,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58000.0
Red Cliff Band of Lake Superior Chippewa,Bayfield,WI,50013,Reduced,2016,0.0,1,DR,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kimball/Banner Extension Service,Kimball,NE,7R04-70200,Rural,2016,0.0,1,DR,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51652.0
Port of Administration Authority,Pago Pago,AS,9R06-91004,Rural,2016,0.0,1,FB,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sitka Tribe of Alaska,Sitka,AK,14,Reduced,2016,0.0,1,MB,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City of Needles,Needles,CA,9R02-91020,Rural,2016,0.0,1,MB,PT,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4205.0
Utuado,Utuado,PR,4R09-40991,Rural,2016,0.0,1,MB,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City Of Tecumseh,Tecumseh,NE,7R04-70181,Rural,2016,0.0,1,DR,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gwichyaa Zhee Tribal Transit Service,Fort Yukon,AK,400,Reduced,2016,0.0,1,MB,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Warm Valley Senior Center,Ft. Washakie,WY,8R05-88223,Rural,2016,0.0,1,DR,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53341.0
Schuyler,Schuyler,NE,7R04-70069,Rural,2016,0.0,1,DR,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Town of Lauderdale-By-The-Sea,Lauderdale-By-The-Sea,FL,40260,Reduced,2016,5502379.0,1,MB,PT,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Logan County Hospital,Oakley,KS,7R02-70199,Rural,2016,0.0,1,DR,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City of Plainview Handivan,Plainview,NE,7R04-70193,Rural,2016,0.0,1,DR,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rensselaer County Planning Department,Troy,NY,2R02-20968,Rural,2016,0.0,1,CB,PT,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Herington Hilltop Community Center,Herington,KS,7R02-70120,Rural,2016,0.0,1,DR,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Fosston, City of",Fosston,MN,5R04-50430,Rural,2016,0.0,1,DR,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Town of Hillsboro Beach,Hillsboro Beach,FL,40248,Reduced,2016,5502379.0,1,MB,PT,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Village of Spring Valley Bus,Spring Valley,NY,20089,Reduced,2016,18351295.0,1,MB,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
City of Wakeeney Transportation Bus,Wakeeney,KS,7R02-70094,Rural,2016,0.0,1,DR,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Native Village of Noatak,Noatak,AK,247,Reduced,2016,0.0,1,DR,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grant County,Hyannis,NE,7R04-70079,Rural,2016,0.0,1,DR,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Town of Sheffield Council on Aging,Sheffield,MA,10193,Reduced,2016,59124.0,1,DR,DO,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
