ntd_id,agency_name,reporting_module,mode,expense_type,passenger_paid_fares,organization_paid_fares,total_fares
60062,"University of Arkansas, Fayetteville",Urban,MB,Funds Expended on Operations,0,1522186.0,1522186.0
60070,City of Mesquite,Urban,DR,Funds Earned During Period,37724,0.0,37724.0
60070,City of Mesquite,Urban,MB,Funds Earned During Period,4526,0.0,4526.0
60077,City of Santa Fe,Urban,DR,Funds Earned During Period,60946,0.0,60946.0
60077,City of Santa Fe,Urban,MB,Funds Earned During Period,158408,0.0,158408.0
60080,Terrebonne Parish Consolidated Government,Urban,DR,Funds Expended on Capital,6782,0.0,6782.0
60080,Terrebonne Parish Consolidated Government,Urban,MB,Funds Expended on Capital,29025,4443.0,33468.0
60081,City of Longview,Urban,DR,Funds Expended on Operations,9261,0.0,9261.0
60081,City of Longview,Urban,MB,Funds Expended on Operations,100962,0.0,100962.0
60086,City of Fort Smith,Urban,DR,Funds Expended on Operations,30385,6803.0,37188.0
60086,City of Fort Smith,Urban,MB,Funds Expended on Operations,89772,14456.0,104228.0
60088,Jefferson Parish,Urban,DR,Funds Earned During Period,129665,0.0,129665.0
60088,Jefferson Parish,Urban,MB,Funds Earned During Period,1988791,0.0,1988791.0
60089,City of Tyler,Urban,DR,Funds Expended on Operations,52309,0.0,52309.0
60089,City of Tyler,Urban,DR,Funds Expended on Operations,14572,0.0,14572.0
60089,City of Tyler,Urban,MB,Funds Expended on Operations,71515,0.0,71515.0
60090,Lower Rio Grande Valley Development Council,Urban,DR,Funds Earned During Period,14778,0.0,14778.0
60090,Lower Rio Grande Valley Development Council,Urban,MB,Funds Earned During Period,464116,0.0,464116.0
60091,Hill Country Transit District,Urban,DR,Funds Earned During Period,88956,0.0,88956.0
60091,Hill Country Transit District,Urban,MB,Funds Earned During Period,131277,0.0,131277.0
60093,Texarkana Urban Transit District,Urban,DR,Funds Expended on Operations,12402,0.0,12402.0
60093,Texarkana Urban Transit District,Urban,MB,Funds Expended on Operations,74195,0.0,74195.0
60094,City of Lawton,Urban,DR,Funds Expended on Operations,27429,0.0,27429.0
60094,City of Lawton,Urban,MB,Funds Expended on Operations,84641,0.0,84641.0
60095,Golden Crescent Regional Planning Commission,Urban,CB,Funds Earned During Period,0,1111386.0,1111386.0
60095,Golden Crescent Regional Planning Commission,Urban,DR,Funds Earned During Period,27080,0.0,27080.0
60095,Golden Crescent Regional Planning Commission,Urban,MB,Funds Earned During Period,105,0.0,105.0
60097,Midland-Odessa Urban Transit District,Urban,CB,Funds Expended on Operations,12238,0.0,12238.0
60097,Midland-Odessa Urban Transit District,Urban,DR,Funds Expended on Operations,28738,0.0,28738.0
60097,Midland-Odessa Urban Transit District,Urban,MB,Funds Expended on Operations,174120,0.0,174120.0
60099,City of McAllen,Urban,DR,Funds Expended on Operations,4848,0.0,4848.0
60099,City of McAllen,Urban,MB,Funds Expended on Operations,250283,0.0,250283.0
60100,City of Farmington,Urban,DR,Funds Expended on Operations,1459,0.0,1459.0
60100,City of Farmington,Urban,MB,Funds Expended on Operations,23164,0.0,23164.0
60101,Denton County Transportation Authority,Urban,DR,Funds Earned During Period,184359,95690.0,280049.0
60101,Denton County Transportation Authority,Urban,DR,Funds Earned During Period,371439,0.0,371439.0
60101,Denton County Transportation Authority,Urban,DR,Funds Earned During Period,22033,0.0,22033.0
60101,Denton County Transportation Authority,Urban,MB,Funds Earned During Period,282913,2987939.0,3270852.0
60101,Denton County Transportation Authority,Urban,VP,Funds Earned During Period,883169,0.0,883169.0
60101,Denton County Transportation Authority,Urban,YR,Funds Earned During Period,278627,0.0,278627.0
60102,Concho Valley Transit District,Urban,DR,Funds Earned During Period,28700,4195.0,32895.0
60102,Concho Valley Transit District,Urban,MB,Funds Earned During Period,62076,11212.0,73288.0
60103,"Fort Bend County, Texas",Urban,CB,Funds Earned During Period,380622,0.0,380622.0
60103,"Fort Bend County, Texas",Urban,DR,Funds Earned During Period,85813,0.0,85813.0
60104,City of Jonesboro,Urban,DR,Funds Expended on Operations,21112,0.0,21112.0
60104,City of Jonesboro,Urban,MB,Funds Expended on Operations,30102,0.0,30102.0
60105,City of Hot Springs,Urban,DR,Funds Expended on Operations,33687,0.0,33687.0
60105,City of Hot Springs,Urban,MB,Funds Expended on Operations,61584,10000.0,71584.0
60107,"Texoma Area Paratransit System, Inc",Urban,DR,Funds Earned During Period,40370,0.0,40370.0
60108,Harris County,Urban,CB,Funds Earned During Period,8324,0.0,8324.0
60108,Harris County,Urban,DR,Funds Earned During Period,406687,0.0,406687.0
60108,Harris County,Urban,MB,Funds Earned During Period,50481,0.0,50481.0
60109,St. Tammany Parish Government,Urban,DR,Funds Expended on Operations,14018,0.0,14018.0
60111,Rio Metro Regional Transit District,Urban,CR,Funds Earned During Period,822976,0.0,822976.0
60112,River Parishes Transit Authority,Urban,DR,Funds Expended on Operations,30972,0.0,30972.0
60113,City of Cleburne,Urban,CB,Funds Expended on Operations,1348,0.0,1348.0
60113,City of Cleburne,Urban,DR,Funds Expended on Operations,55907,0.0,55907.0
60114,STAR Transit,Urban,DR,Funds Earned During Period,126775,0.0,126775.0
60114,STAR Transit,Urban,MB,Funds Earned During Period,25435,0.0,25435.0
60115,Public Transit Services,Urban,CB,Funds Expended on Operations,4500,0.0,4500.0
60115,Public Transit Services,Urban,DR,Funds Expended on Operations,55684,0.0,55684.0
60116,"SPAN, Incorporated",Urban,DR,Funds Expended on Operations,127252,0.0,127252.0
60125,City of Round Rock,Urban,DR,Funds Expended on Operations,19786,0.0,19786.0
60125,City of Round Rock,Urban,MB,Funds Expended on Operations,52413,0.0,52413.0
60129,City of Conroe,Urban,CB,Funds Expended on Operations,76918,0.0,76918.0
60129,City of Conroe,Urban,DR,Funds Expended on Operations,14333,0.0,14333.0
60129,City of Conroe,Urban,MB,Funds Expended on Operations,21043,0.0,21043.0
60130,Alamo Area Council of Governments,Urban,DR,Funds Earned During Period,141953,1212340.0,1354293.0
60132,"St. Martin, Iberia, Lafayette Community Action Agency",Urban,DR,Funds Expended on Operations,15833,0.0,15833.0
60133,McKinney Avenue Transit Authority,Urban,SR,Funds Earned During Period,35297,0.0,35297.0
60134,The Woodlands Township,Urban,CB,Funds Earned During Period,1482235,0.0,1482235.0
60135,Pointe Coupee Council on Aging,Rural,DR,Funds Expended on Operations,17872,0.0,17872.0
60136,Mid-Delta Transit (MDT),Rural,DR,Funds Expended on Operations,43799,0.0,43799.0
60138,North Central Regional Transit District,Urban,MB,Funds Expended on Operations,4610,0.0,4610.0
60140,"Area Agency on Aging of Southeast Arkansas, Inc. (SEAT)",Rural,DR,Funds Expended on Operations,169957,670000.0,839957.0
60143,Rolling Plains Management Corporation / SHARP Lines,Rural,DR,Funds Expended on Capital,0,80246.0,80246.0
60143,Rolling Plains Management Corporation / SHARP Lines,Rural,DR,Funds Expended on Operations,0,214398.0,214398.0
60145,Ark-Tex Council of Governments,Rural,DR,Funds Expended on Operations,29600,0.0,29600.0
60145,Ark-Tex Council of Governments,Rural,MB,Funds Expended on Operations,8880,0.0,8880.0
60146,"United Community Action Program, Inc.",Rural,DR,Funds Expended on Operations,77148,16105.0,93253.0
60147,Kleberg County Human Services,Rural,DR,Funds Expended on Operations,8659,0.0,8659.0
60147,Kleberg County Human Services,Rural,MB,Funds Expended on Operations,1319,0.0,1319.0
60148,Village of Milan,Rural,DR,Funds Expended on Operations,4048,0.0,4048.0
60150,Pontotoc County Public Transit Authority,Rural,DR,Funds Expended on Operations,23894,0.0,23894.0
60151,Grant County,Rural,DR,Funds Expended on Operations,1109,0.0,1109.0
60152,City of Del Rio Transportation,Rural,DR,Funds Expended on Operations,53686,168857.0,222543.0
60152,City of Del Rio Transportation,Rural,MB,Funds Expended on Operations,10138,0.0,10138.0
60154,Red River Council on Aging,Rural,DR,Funds Expended on Operations,5734,0.0,5734.0
60155,South East Texas Regional Planning Commission,Rural,DR,Funds Expended on Operations,80724,0.0,80724.0
60157,City of Socorro,Rural,DR,Funds Expended on Operations,6145,0.0,6145.0
60159,"South Plains Community Action Association, Inc.",Rural,DR,Funds Expended on Operations,163554,322922.0,486476.0
60160,OSU-Stillwater Community Transit,Rural,DR,Funds Expended on Operations,5773,0.0,5773.0
60160,OSU-Stillwater Community Transit,Rural,MB,Funds Expended on Operations,203103,0.0,203103.0
60161,City of Eureka Springs Transit (EST),Rural,DR,Funds Expended on Operations,16330,0.0,16330.0
60161,City of Eureka Springs Transit (EST),Rural,MB,Funds Expended on Operations,217717,0.0,217717.0
60163,Jefferson Davis Council on Aging,Rural,DR,Funds Expended on Operations,2139,0.0,2139.0
60164,City of DeRidder/Beauregard Transit,Rural,DR,Funds Expended on Operations,31821,0.0,31821.0
60165,Community Action Development Corporation,Rural,DR,Funds Expended on Operations,81562,0.0,81562.0
60167,City of Roswell,Rural,DR,Funds Expended on Operations,4290,0.0,4290.0
60167,City of Roswell,Rural,MB,Funds Expended on Operations,33656,3485.0,37141.0
60168,Washington Parish Council on Aging,Rural,DR,Funds Expended on Operations,1914,0.0,1914.0
60169,Evangeline Council on Aging,Rural,DR,Funds Expended on Operations,9041,0.0,9041.0
60172,"KI BOIS Community Action Foundation, Inc.",Rural,DR,Funds Expended on Operations,421439,0.0,421439.0
60175,"Rural Economic Assistance League, Inc.",Rural,DR,Funds Expended on Operations,90064,0.0,90064.0
60176,"Senior Center Resources and Public Transit, Inc.",Rural,DR,Funds Expended on Operations,70858,53874.0,124732.0
60179,El Paso County,Rural,CB,Funds Expended on Operations,150344,0.0,150344.0
60179,El Paso County,Rural,VP,Funds Expended on Operations,1054019,0.0,1054019.0
60180,East Feliciana Council on Aging,Rural,DR,Funds Expended on Operations,6426,0.0,6426.0
60181,City of Guymon,Rural,DR,Funds Expended on Operations,52837,0.0,52837.0
60183,"Delta Community Action Foundation, Inc.",Rural,DR,Funds Expended on Operations,38161,0.0,38161.0
60184,City of Carlsbad,Rural,DR,Funds Expended on Operations,27849,2449.0,30298.0
60184,City of Carlsbad,Rural,MB,Funds Expended on Operations,3525,0.0,3525.0
60185,Webb County Community Action Agency,Rural,DR,Funds Expended on Operations,4146,0.0,4146.0
60185,Webb County Community Action Agency,Rural,MB,Funds Expended on Operations,46930,0.0,46930.0
60186,East Texas Council of Governments,Rural,DR,Funds Expended on Operations,59501,13303.0,72804.0
60186,East Texas Council of Governments,Rural,MB,Funds Expended on Operations,3912,0.0,3912.0
60189,"NW Arkansas Economical Development District, Inc. (NATS)",Rural,DR,Funds Expended on Operations,88480,0.0,88480.0
60191,"Little Dixie Community Action Agency, Inc.",Rural,DR,Funds Expended on Operations,69424,0.0,69424.0
60192,Panhandle Community Services,Rural,DR,Funds Expended on Operations,101175,0.0,101175.0
60193,Town of Beaver,Rural,DR,Funds Expended on Operations,4047,0.0,4047.0
60194,Webster Parish Police Jury- OCS,Rural,DR,Funds Expended on Operations,13966,0.0,13966.0
60195,St Martin Council on Aging,Rural,DR,Funds Expended on Operations,2174,0.0,2174.0
60196,Tangipahoa Voluntary Council on Aging,Urban,DR,Funds Expended on Operations,939,3500.0,4439.0
60196,Tangipahoa Voluntary Council on Aging,Urban,MB,Funds Expended on Operations,612,0.0,612.0
60198,Calcasieu Office of Community Services,Rural,DR,Funds Expended on Operations,9401,0.0,9401.0
60199,St Mary Community Action Committee Assoc,Rural,DR,Funds Expended on Operations,2761,0.0,2761.0
60200,Livingston Council on Aging,Rural,DR,Funds Expended on Operations,979,0.0,979.0
60202,"Aspermont Small Business Development Center, Inc.",Rural,DR,Funds Expended on Operations,29364,0.0,29364.0
60203,Muskogee County Public Transit Authority,Rural,DR,Funds Expended on Operations,42041,0.0,42041.0
60203,Muskogee County Public Transit Authority,Rural,MB,Funds Expended on Operations,15550,0.0,15550.0
60204,"Crowley's Ridge Development Council, Inc. (NEAT)",Rural,DR,Funds Expended on Operations,10930,0.0,10930.0
60205,"Inca Community Services, Inc.",Rural,DR,Funds Expended on Operations,48352,0.0,48352.0
60206,"Zia Therapy Center, Inc.",Urban,DR,Funds Expended on Operations,9138,0.0,9138.0
60206,"Zia Therapy Center, Inc.",Urban,MB,Funds Expended on Operations,37646,1100.0,38746.0
60207,Assumption Parish Council on Aging,Rural,DR,Funds Expended on Operations,3379,0.0,3379.0
60209,Caldwell Parish Council on Aging,Rural,DR,Funds Expended on Operations,1515,0.0,1515.0
60211,Vermilion Council on Aging,Rural,DR,Funds Expended on Operations,5882,0.0,5882.0
60214,Logan County Historical Society,Rural,DR,Funds Expended on Operations,280396,0.0,280396.0
60217,West Ouachita Senior Center,Rural,DR,Funds Expended on Operations,13220,0.0,13220.0
60220,Washita Valley Community Action Council,Rural,DR,Funds Expended on Operations,22521,0.0,22521.0
60222,St. James Dept of Human Resource,Rural,DR,Funds Expended on Operations,12922,0.0,12922.0
60224,The Community Pantry,Rural,MB,Funds Expended on Operations,25537,2533.0,28070.0
60226,Northern Oklahoma Development Authority,Rural,DR,Funds Expended on Operations,80916,0.0,80916.0
60227,Enid Public Transportation Authority,Rural,DR,Funds Expended on Operations,73246,0.0,73246.0
60229,Humanitarian Enterprises of Lincoln Parish,Rural,DR,Funds Expended on Operations,8187,0.0,8187.0
60231,St. Landry Parish Community Action Agency,Rural,DR,Funds Expended on Operations,10800,0.0,10800.0
60232,Terrebonne Council on Aging,Rural,DR,Funds Expended on Operations,3241,0.0,3241.0
60233,"Southwest Oklahoma Community Action Group, Inc.",Rural,DR,Funds Expended on Operations,15151,0.0,15151.0
60234,Claiborne Parish Police Jury OCS,Rural,DR,Funds Expended on Operations,4628,0.0,4628.0
60235,"Cameron Council on Aging, Inc",Rural,DR,Funds Expended on Operations,1592,0.0,1592.0
60236,City of Las Vegas,Rural,DR,Funds Expended on Operations,10306,0.0,10306.0
60238,Colorado Valley Transit  District,Rural,DR,Funds Expended on Operations,39264,0.0,39264.0
60243,"West Texas Opportunities, Inc.",Rural,DR,Funds Expended on Operations,78611,845192.0,923803.0
60244,Golden Spread Rural Frontier Coalition,Rural,DR,Funds Expended on Operations,7143,201703.0,208846.0
60246,Central Arkansas Development Council (CADC/SCAT),Rural,DR,Funds Expended on Operations,386323,2249666.0,2635989.0
60247,Avoyelles Council on Aging,Rural,DR,Funds Expended on Operations,23642,0.0,23642.0
60249,Allen Council on Aging,Rural,DR,Funds Expended on Operations,14105,0.0,14105.0
60250,"Black River Area Development, Inc. (BRAD Public Transit)",Rural,DR,Funds Expended on Operations,12398,0.0,12398.0
60251,Bienville Council on Aging,Rural,DR,Funds Expended on Operations,16255,0.0,16255.0
60253,City of Portales,Rural,DR,Funds Expended on Operations,7148,0.0,7148.0
60256,Southwest Area Regional Transit District,Rural,DR,Funds Expended on Operations,100338,475315.0,575653.0
60256,Southwest Area Regional Transit District,Rural,MB,Funds Expended on Operations,35956,0.0,35956.0
60257,"Area Agency on Aging of Western Arkansas, Inc. (WTS)",Rural,DR,Funds Expended on Operations,37002,0.0,37002.0
60258,"Big Five Community Services, Inc.",Rural,DR,Funds Expended on Operations,32405,0.0,32405.0
60259,Central Oklahoma Community Action Agency,Rural,DR,Funds Expended on Operations,24707,0.0,24707.0
60260,"Community Services, Inc.",Urban,DR,Funds Expended on Operations,39801,0.0,39801.0
60261,Desoto Council on Aging,Rural,DR,Funds Expended on Operations,10370,0.0,10370.0
60262,Central Texas Rural Transit District,Rural,DR,Funds Expended on Capital,0,92289.0,92289.0
60262,Central Texas Rural Transit District,Rural,DR,Funds Expended on Operations,93231,823035.0,916266.0
60263,Vernon Council on Aging,Rural,DR,Funds Expended on Operations,11675,0.0,11675.0
60264,"The Transit System, Inc.",Rural,DR,Funds Expended on Operations,63443,0.0,63443.0
60266,Grand Gateway EDA/ Pelivan,Rural,DR,Funds Expended on Operations,52356,0.0,52356.0
60270,City of McKinney,Urban,DR,Funds Earned During Period,26441,0.0,26441.0
60270,City of McKinney,Urban,DR,Funds Earned During Period,18219,0.0,18219.0
60270,City of McKinney,Urban,DR,Funds Earned During Period,11870,0.0,11870.0
60275,Gulf Coast Transit District,Urban,CB,Funds Expended on Operations,27471,0.0,27471.0
60275,Gulf Coast Transit District,Urban,DR,Funds Expended on Operations,41613,0.0,41613.0
60275,Gulf Coast Transit District,Urban,MB,Funds Expended on Operations,101047,0.0,101047.0
60276,Plaquemines Port Harbor Terminal District,Urban,FB,Funds Earned During Period,207212,0.0,207212.0
66268,Madison Voluntary Council on Aging,Rural,DR,Funds Expended on Operations,7426,0.0,7426.0
66271,Capital Area Rural Transportation System (CARTS - RURAL),Rural,CB,Funds Expended on Operations,22405,0.0,22405.0
